date,T2M,PRECTOTCORR,RH2M,WS2M,ALLSKY_SFC_SW_DWN
2013-04-11,7.33,0.0,63.07,2.75,16.33
2013-04-12,6.08,2.06,72.04,2.75,13.41
2013-04-13,5.94,1.2,56.25,5.39,22.04
2013-04-14,5.42,0.74,64.69,1.17,17.39
2013-04-15,5.45,0.65,56.26,3.95,16.04
2013-04-16,4.67,0.0,48.2,3.96,19.49
2013-04-17,6.13,0.0,45.36,1.87,24.6
2013-04-18,9.73,0.28,59.76,2.01,20.31
2013-04-19,8.95,3.7,81.7,3.28,17.58
2013-04-20,10.36,0.01,61.75,3.76,22.81
2013-04-21,8.71,0.39,60.21,3.56,17.33
2013-04-22,7.06,0.0,43.88,2.43,26.84
2013-04-23,8.13,0.32,43.15,1.38,20.72
2013-04-24,11.68,0.0,45.25,1.75,25.68
2013-04-25,13.77,0.0,50.38,1.78,25.8
2013-04-26,15.75,0.0,53.01,1.8,24.17
2013-04-27,14.9,0.3,56.62,3.45,18.5
2013-04-28,13.31,0.64,53.29,3.81,23.04
2013-04-29,9.79,0.34,47.55,5.37,26.99
2013-04-30,6.65,0.02,49.36,2.31,24.21
2013-05-01,8.94,0.0,41.82,1.51,28.01
2013-05-02,13.85,0.0,37.7,1.62,26.87
2013-05-03,16.35,0.0,46.76,3.08,27.61
2013-05-04,16.88,0.0,46.91,4.71,27.98
2013-05-05,18.39,0.0,44.87,4.13,28.52
2013-05-06,20.79,0.0,41.48,2.14,28.56
2013-05-07,21.0,0.0,41.56,1.37,28.43
2013-05-08,21.56,0.0,48.7,1.73,27.95
2013-05-09,22.16,0.0,51.44,1.31,28.21
2013-05-10,23.39,0.0,43.21,1.2,28.15
2013-05-11,23.98,0.0,41.96,1.39,22.93
2013-05-12,21.97,0.04,49.41,3.15,15.14
2013-05-13,16.37,3.4,57.45,4.09,12.08
2013-05-14,12.99,0.01,41.9,1.59,25.59
2013-05-15,12.83,0.1,54.31,1.52,19.97
2013-05-16,15.66,0.1,54.42,0.64,18.42
2013-05-17,15.14,0.21,56.17,1.55,19.37
2013-05-18,14.12,0.08,54.98,2.63,17.58
2013-05-19,15.01,0.01,54.54,1.55,22.98
2013-05-20,15.82,0.01,55.67,1.88,26.36
2013-05-21,13.38,4.57,63.66,3.39,10.86
2013-05-22,7.39,1.36,71.37,3.7,12.08
2013-05-23,10.03,0.26,58.26,2.01,19.58
2013-05-24,9.53,1.77,67.5,2.34,16.59
2013-05-25,12.67,0.02,57.06,2.2,22.05
2013-05-26,15.15,0.23,54.4,2.22,21.13
2013-05-27,12.45,1.34,72.19,2.54,17.24
2013-05-28,14.29,0.84,65.78,2.1,16.49
2013-05-29,11.02,5.86,77.1,2.12,12.1
2013-05-30,13.07,0.15,56.76,2.96,26.73
2013-05-31,14.63,0.01,52.78,1.76,29.89
2013-06-01,16.77,0.0,46.72,1.59,24.44
2013-06-02,16.48,2.67,52.64,2.31,23.44
2013-06-03,18.2,0.01,48.48,2.01,26.38
2013-06-04,20.37,0.0,47.28,2.17,30.28
2013-06-05,22.97,0.0,45.04,1.53,29.2
2013-06-06,24.44,0.0,43.87,1.93,28.62
2013-06-07,21.16,0.0,47.13,4.04,26.63
2013-06-08,20.02,0.0,45.13,2.51,31.31
2013-06-09,18.83,0.0,43.26,2.83,32.26
2013-06-10,18.51,0.0,41.22,1.68,32.15
2013-06-11,17.0,0.0,44.69,3.59,28.5
2013-06-12,15.43,0.0,46.7,2.36,29.76
2013-06-13,15.41,0.58,51.62,2.75,25.76
2013-06-14,16.4,0.0,47.37,2.77,28.76
2013-06-15,20.25,0.0,39.99,1.91,30.75
2013-06-16,24.14,0.0,36.54,2.45,25.91
2013-06-17,22.51,1.47,48.55,2.85,24.9
2013-06-18,16.65,4.5,64.51,2.33,7.81
2013-06-19,15.08,2.57,65.52,2.63,11.37
2013-06-20,12.22,9.64,72.22,3.94,8.05
2013-06-21,14.04,2.02,67.2,1.21,17.07
2013-06-22,17.23,0.0,51.54,1.73,22.58
2013-06-23,18.99,2.51,55.96,2.18,20.13
2013-06-24,16.02,3.0,73.04,2.02,10.91
2013-06-25,15.34,5.53,74.27,2.55,18.37
2013-06-26,17.57,0.27,65.61,2.43,16.88
2013-06-27,22.27,0.03,56.47,1.69,18.47
2013-06-28,25.94,0.0,48.45,1.8,29.92
2013-06-29,24.47,1.44,55.76,3.46,18.95
2013-06-30,27.19,0.0,50.75,1.86,29.96
2013-07-01,29.67,0.09,45.47,3.1,27.19
2013-07-02,30.3,0.02,44.8,2.25,28.72
2013-07-03,26.53,0.01,39.8,2.42,30.96
2013-07-04,23.11,0.0,40.47,3.15,31.09
2013-07-05,21.08,0.0,47.75,2.62,30.38
2013-07-06,23.25,0.0,43.96,1.45,28.73
2013-07-07,24.9,0.0,40.34,1.78,28.04
2013-07-08,24.81,0.02,40.39,2.0,27.73
2013-07-09,26.11,0.0,34.69,1.49,29.99
2013-07-10,26.13,0.0,37.62,3.02,30.43
2013-07-11,22.0,0.0,37.32,3.13,31.16
2013-07-12,20.32,0.0,34.63,2.36,20.28
2013-07-13,21.02,0.0,37.39,1.22,30.5
2013-07-14,23.78,0.0,29.97,1.3,30.76
2013-07-15,22.92,0.0,34.1,3.65,30.49
2013-07-16,25.75,0.39,37.54,4.49,26.51
2013-07-17,26.84,0.15,40.72,3.3,26.94
2013-07-18,26.71,0.15,37.69,1.24,29.66
2013-07-19,28.04,0.0,27.82,1.15,30.19
2013-07-20,25.99,0.0,40.9,2.47,30.27
2013-07-21,24.52,0.0,42.52,1.97,29.78
2013-07-22,25.24,0.0,43.33,2.27,29.52
2013-07-23,26.92,0.0,38.0,1.36,29.37
2013-07-24,28.27,0.0,31.43,1.19,28.79
2013-07-25,27.76,0.0,34.19,1.64,28.89
2013-07-26,26.49,0.0,35.98,2.17,29.08
2013-07-27,23.81,0.0,38.21,2.08,29.44
2013-07-28,21.62,0.0,42.63,1.89,28.47
2013-07-29,23.37,0.0,39.79,1.72,27.26
2013-07-30,24.63,0.0,40.29,1.78,24.19
2013-07-31,22.73,0.07,43.54,1.75,14.97
2013-08-01,22.43,3.5,50.38,1.99,13.01
2013-08-02,16.57,14.59,79.09,3.25,12.19
2013-08-03,19.75,3.52,65.41,1.18,18.23
2013-08-04,23.48,0.09,49.72,1.33,25.5
2013-08-05,25.36,0.0,42.51,1.7,25.3
2013-08-06,26.71,0.0,37.5,1.64,25.54
2013-08-07,25.45,0.0,39.53,1.4,27.46
2013-08-08,23.5,0.0,52.05,1.31,23.42
2013-08-09,25.93,0.14,46.43,1.71,21.58
2013-08-10,25.02,1.64,56.62,2.13,23.9
2013-08-11,23.97,0.78,55.07,2.5,21.36
2013-08-12,23.71,0.0,49.81,1.72,25.26
2013-08-13,24.67,0.0,44.78,1.73,25.4
2013-08-14,26.94,0.0,42.29,1.92,20.18
2013-08-15,26.09,0.0,45.81,2.16,17.12
2013-08-16,24.13,0.04,49.92,1.67,15.52
2013-08-17,23.71,0.0,48.13,2.44,20.74
2013-08-18,22.78,0.0,49.15,2.1,24.54
2013-08-19,23.24,0.0,46.19,3.15,24.59
2013-08-20,22.94,0.0,37.77,1.9,25.4
2013-08-21,23.17,0.0,34.31,2.51,22.63
2013-08-22,24.64,0.6,36.01,2.54,18.71
2013-08-23,23.0,0.7,51.16,2.97,16.55
2013-08-24,22.17,0.01,47.83,1.96,19.91
2013-08-25,21.4,4.65,54.59,2.08,17.0
2013-08-26,20.75,0.68,60.53,2.63,17.61
2013-08-27,22.55,0.0,45.69,1.42,22.57
2013-08-28,24.28,0.0,42.85,1.99,21.01
2013-08-29,22.63,0.13,50.01,2.77,16.22
2013-08-30,22.64,0.27,51.06,2.53,22.14
2013-08-31,22.83,0.0,40.59,2.29,22.98
2013-09-01,24.53,0.0,34.9,2.53,22.43
2013-09-02,24.21,1.43,48.0,2.56,15.8
2013-09-03,24.93,0.24,54.68,2.37,19.68
2013-09-04,25.54,0.59,46.66,1.89,18.91
2013-09-05,21.99,9.0,64.7,2.15,13.0
2013-09-06,17.01,3.11,71.57,3.49,10.78
2013-09-07,17.73,0.31,68.17,1.78,9.82
2013-09-08,19.3,0.0,60.31,1.59,20.17
2013-09-09,22.52,0.0,51.19,1.08,20.87
2013-09-10,23.36,0.0,44.79,1.8,20.63
2013-09-11,24.48,0.0,42.76,3.72,20.55
2013-09-12,23.64,0.0,46.25,2.44,19.74
2013-09-13,24.59,0.0,45.73,1.14,19.86
2013-09-14,23.92,0.0,53.11,2.02,16.8
2013-09-15,25.47,4.43,44.59,2.81,13.24
2013-09-16,18.92,0.08,62.83,3.11,14.16
2013-09-17,16.36,5.16,65.86,2.35,10.88
2013-09-18,15.36,0.35,55.61,2.53,15.32
2013-09-19,16.65,0.0,46.45,2.42,18.73
2013-09-20,17.62,0.0,39.33,2.97,17.15
2013-09-21,15.89,0.25,61.57,2.81,13.89
2013-09-22,12.59,2.31,75.17,4.12,10.16
2013-09-23,12.66,0.49,70.75,4.04,10.67
2013-09-24,11.94,0.54,60.8,2.07,14.14
2013-09-25,11.57,0.12,62.21,2.93,15.26
2013-09-26,12.41,0.03,53.8,2.92,15.38
2013-09-27,9.71,0.61,72.04,3.93,6.88
2013-09-28,13.01,10.99,85.04,6.03,4.58
2013-09-29,11.13,4.11,76.91,6.84,8.38
2013-09-30,10.44,1.25,69.4,6.26,11.5
2013-10-01,8.78,0.18,71.78,3.56,10.26
2013-10-02,7.88,0.3,75.75,1.55,8.89
2013-10-03,9.8,0.04,61.14,2.25,15.99
2013-10-04,9.7,0.0,51.67,1.38,15.91
2013-10-05,10.73,0.0,45.97,1.5,13.41
2013-10-06,11.97,0.0,46.15,1.85,13.61
2013-10-07,11.51,0.19,60.89,4.59,13.14
2013-10-08,8.41,1.28,76.03,2.64,8.56
2013-10-09,8.61,0.01,70.73,2.09,13.51
2013-10-10,10.27,0.02,53.86,1.34,12.56
2013-10-11,8.69,0.01,60.55,1.29,11.57
2013-10-12,8.65,0.41,67.87,1.29,6.58
2013-10-13,7.46,0.0,59.7,2.09,13.53
2013-10-14,8.09,0.0,56.17,1.89,13.71
2013-10-15,8.68,0.0,50.22,1.49,12.71
2013-10-16,10.24,0.0,51.58,1.44,12.73
2013-10-17,8.53,0.03,64.25,1.76,13.18
2013-10-18,9.54,0.0,57.94,1.02,12.91
2013-10-19,9.32,0.0,52.94,0.88,11.76
2013-10-20,9.51,0.0,62.39,0.8,12.18
2013-10-21,11.49,0.0,61.15,1.05,12.2
2013-10-22,11.39,0.0,64.57,1.97,12.14
2013-10-23,10.91,0.0,62.56,2.85,11.88
2013-10-24,10.02,0.0,61.72,2.09,11.53
2013-10-25,8.7,0.0,69.45,0.93,10.37
2013-10-26,6.62,0.03,86.36,0.97,10.99
2013-10-27,6.33,1.3,78.32,4.49,3.28
2013-10-28,4.82,0.0,38.64,8.09,10.39
2013-10-29,3.37,0.02,49.79,2.27,10.72
2013-10-30,3.58,0.01,63.63,1.47,8.65
2013-10-31,7.38,0.6,76.04,2.15,10.29
2013-11-01,6.03,0.29,87.01,1.62,7.2
2013-11-02,7.36,6.26,70.7,5.92,5.81
2013-11-03,4.41,0.53,65.23,2.62,7.02
2013-11-04,2.31,0.15,59.77,1.52,9.3
2013-11-05,2.06,1.73,84.89,1.95,2.61
2013-11-06,3.73,0.45,90.98,1.68,3.83
2013-11-07,5.72,8.47,91.75,3.59,2.32
2013-11-08,6.35,0.14,76.08,3.28,7.36
2013-11-09,5.12,0.1,72.52,2.02,5.05
2013-11-10,6.37,0.15,82.26,2.16,2.92
2013-11-11,6.72,0.01,80.24,3.97,6.39
2013-11-12,4.91,0.41,89.12,1.87,2.98
2013-11-13,5.69,0.07,85.38,1.18,5.13
2013-11-14,4.75,0.0,84.92,0.65,5.04
2013-11-15,1.85,3.48,90.49,4.58,2.38
2013-11-16,3.66,0.5,71.87,4.54,7.1
2013-11-17,4.13,0.13,84.1,4.29,4.56
2013-11-18,6.96,3.09,83.94,4.41,3.23
2013-11-19,7.36,0.55,70.94,4.93,5.78
2013-11-20,-2.39,0.0,40.76,3.5,8.23
2013-11-21,-2.56,0.0,50.84,2.12,8.0
2013-11-22,-1.39,0.0,51.99,2.88,7.26
2013-11-23,-1.2,0.0,66.36,3.54,7.02
2013-11-24,-0.26,0.0,72.28,2.26,6.84
2013-11-25,0.79,0.0,70.78,2.21,5.76
2013-11-26,1.15,0.0,77.76,0.96,5.32
2013-11-27,0.69,0.0,82.83,2.52,6.04
2013-11-28,0.52,0.02,91.31,1.65,5.39
2013-11-29,-1.08,0.67,94.54,1.09,1.86
2013-11-30,0.7,0.56,92.91,0.77,1.98
2013-12-01,5.27,5.74,97.74,5.06,2.58
2013-12-02,1.7,0.29,64.18,4.44,5.17
2013-12-03,-3.44,0.08,44.12,6.07,6.06
2013-12-04,-4.88,0.01,48.19,2.64,6.61
2013-12-05,-7.87,0.0,67.83,1.43,4.12
2013-12-06,-8.61,0.05,46.03,6.46,5.17
2013-12-07,-12.32,0.0,39.07,4.65,6.49
2013-12-08,-10.48,0.0,49.19,1.67,5.46
2013-12-09,-8.0,0.01,65.6,1.37,4.59
2013-12-10,-5.81,0.01,88.81,0.9,5.17
2013-12-11,-3.32,0.03,85.69,1.34,3.22
2013-12-12,-2.67,0.53,80.2,1.59,2.65
2013-12-13,-1.28,0.18,95.75,0.74,4.51
2013-12-14,0.22,0.15,97.8,1.36,2.22
2013-12-15,0.74,0.09,96.58,2.49,4.16
2013-12-16,-0.25,0.09,96.16,1.4,3.93
2013-12-17,-0.78,0.0,93.1,1.15,3.61
2013-12-18,-0.92,0.12,90.41,2.09,2.37
2013-12-19,-3.64,0.0,58.39,2.47,4.71
2013-12-20,-3.14,4.82,85.34,1.88,1.39
2013-12-21,-1.94,0.23,95.28,1.05,3.62
2013-12-22,-0.31,0.73,98.41,0.9,2.81
2013-12-23,1.81,0.9,96.99,3.3,3.38
2013-12-24,-0.84,0.06,94.73,1.62,5.8
2013-12-25,-2.29,0.01,83.64,1.31,4.06
2013-12-26,-2.22,0.0,91.79,1.22,3.47
2013-12-27,-4.3,0.0,94.08,1.38,2.88
2013-12-28,-3.64,0.07,95.86,0.79,4.33
2013-12-29,-1.57,0.06,90.61,1.15,3.11
2013-12-30,-2.12,0.34,93.28,1.39,2.43
2013-12-31,-1.69,0.24,95.95,0.96,3.62
2014-01-01,-0.15,0.29,97.18,1.17,3.46
2014-01-02,0.22,1.47,94.43,2.26,1.22
2014-01-03,0.85,0.87,81.39,3.17,6.23
2014-01-04,-2.31,0.01,70.41,1.89,6.51
2014-01-05,-2.79,0.0,63.76,2.76,5.89
2014-01-06,-2.97,0.01,69.54,2.62,5.13
2014-01-07,-1.63,2.11,84.77,0.91,2.71
2014-01-08,-0.28,4.13,99.16,2.07,1.34
2014-01-09,1.18,1.53,93.51,4.67,3.62
2014-01-10,2.86,2.44,95.67,5.38,5.04
2014-01-11,5.86,2.45,79.93,8.1,5.76
2014-01-12,3.64,0.18,81.66,6.09,4.15
2014-01-13,4.31,0.02,86.37,5.61,5.61
2014-01-14,2.17,0.09,89.42,2.07,5.88
2014-01-15,0.61,0.02,85.3,0.99,5.46
2014-01-16,-0.29,0.0,87.31,1.23,6.35
2014-01-17,-1.05,0.04,89.44,1.48,4.81
2014-01-18,-1.5,0.03,89.91,1.41,3.33
2014-01-19,-2.22,0.03,90.2,1.09,2.09
2014-01-20,-1.68,0.0,88.24,2.91,2.7
2014-01-21,-1.61,0.02,86.51,2.02,2.73
2014-01-22,-2.52,0.07,87.43,0.85,3.0
2014-01-23,-2.29,0.01,86.29,2.49,3.66
2014-01-24,-1.4,0.0,88.97,2.49,3.24
2014-01-25,-2.16,0.01,85.21,1.85,2.85
2014-01-26,-2.67,0.08,84.55,1.82,3.92
2014-01-27,-2.12,0.0,78.43,2.31,2.95
2014-01-28,-1.71,2.78,77.08,2.05,2.06
2014-01-29,-0.43,6.21,93.68,1.32,2.61
2014-01-30,-0.83,0.63,88.85,1.31,2.72
2014-01-31,-0.96,0.27,70.35,1.65,5.42
2014-02-01,-3.43,0.0,65.58,2.04,7.89
2014-02-02,-2.39,0.05,76.54,2.01,6.55
2014-02-03,-4.3,0.09,64.56,3.61,5.37
2014-02-04,-8.73,0.01,54.9,6.55,8.92
2014-02-05,-12.65,0.01,54.71,6.12,9.36
2014-02-06,-11.54,2.01,59.96,5.26,7.45
2014-02-07,-9.11,1.18,75.34,2.86,7.25
2014-02-08,-6.24,2.62,70.56,4.81,6.51
2014-02-09,-5.85,1.79,81.31,2.01,4.16
2014-02-10,-4.0,1.91,94.36,2.28,3.93
2014-02-11,0.77,1.51,97.63,2.8,4.38
2014-02-12,3.86,2.57,89.44,5.34,10.96
2014-02-13,3.76,0.13,78.4,4.42,11.29
2014-02-14,3.84,3.38,84.77,4.1,8.84
2014-02-15,3.44,6.92,94.93,3.78,3.16
2014-02-16,3.16,0.13,72.54,5.59,11.91
2014-02-17,4.84,2.48,70.08,6.17,10.12
2014-02-18,3.84,3.15,83.74,5.37,4.29
2014-02-19,1.6,0.09,73.77,5.0,12.24
2014-02-20,2.31,0.8,82.23,5.16,10.05
2014-02-21,1.65,0.04,69.59,2.48,11.3
2014-02-22,-0.52,0.67,75.56,1.26,5.89
2014-02-23,-0.49,2.21,84.55,2.57,4.92
2014-02-24,-1.4,4.6,70.46,4.51,4.21
2014-02-25,-1.2,0.37,66.44,4.38,13.65
2014-02-26,-1.09,0.0,66.14,4.37,9.85
2014-02-27,0.58,1.67,85.94,2.03,5.66
2014-02-28,0.61,0.28,71.0,5.34,11.48
2014-03-01,-7.33,0.15,50.0,7.54,4.85
2014-03-02,-5.97,4.94,75.53,2.78,5.21
2014-03-03,1.57,3.1,97.48,2.42,4.05
2014-03-04,4.12,0.95,90.02,2.79,9.23
2014-03-05,8.05,13.26,92.22,4.03,10.76
2014-03-06,7.46,1.23,82.09,4.84,6.15
2014-03-07,6.98,0.18,74.9,2.79,12.54
2014-03-08,6.01,3.27,79.68,2.83,6.12
2014-03-09,10.18,3.91,83.45,3.37,12.28
2014-03-10,6.5,1.76,74.08,2.84,12.54
2014-03-11,5.1,0.0,61.96,1.61,17.22
2014-03-12,6.29,0.0,53.91,1.51,17.55
2014-03-13,7.9,0.0,53.15,1.28,15.59
2014-03-14,7.18,2.33,72.96,4.34,13.75
2014-03-15,6.61,0.0,70.38,2.23,12.08
2014-03-16,9.96,0.78,75.78,4.53,11.85
2014-03-17,6.04,0.83,51.99,4.93,17.17
2014-03-18,4.12,0.0,55.1,1.83,18.4
2014-03-19,6.84,0.09,56.31,4.16,12.44
2014-03-20,3.88,0.0,55.42,2.76,16.58
2014-03-21,3.44,0.0,51.59,1.74,17.33
2014-03-22,4.38,0.0,52.54,2.14,17.2
2014-03-23,7.04,0.0,49.04,1.81,19.55
2014-03-24,7.99,0.0,53.12,2.96,16.76
2014-03-25,6.76,0.01,70.92,3.17,9.68
2014-03-26,7.07,1.12,75.66,2.88,14.82
2014-03-27,6.67,0.9,74.7,3.37,14.7
2014-03-28,6.25,7.35,90.85,3.21,5.7
2014-03-29,8.2,1.67,72.78,4.48,15.97
2014-03-30,6.32,0.43,67.33,2.79,18.72
2014-03-31,7.18,0.05,60.83,2.37,18.58
2014-04-01,8.45,0.01,59.43,3.04,19.53
2014-04-02,8.15,0.0,58.02,2.33,19.05
2014-04-03,8.13,0.07,63.63,2.52,14.35
2014-04-04,8.36,0.44,61.08,2.96,16.64
2014-04-05,7.9,0.61,71.72,3.32,15.9
2014-04-06,10.72,0.02,61.91,3.56,21.81
2014-04-07,12.82,0.0,63.14,1.82,18.63
2014-04-08,14.92,0.14,55.88,3.03,20.41
2014-04-09,11.2,0.53,48.54,2.91,21.27
2014-04-10,10.56,0.01,51.75,1.4,21.9
2014-04-11,11.23,0.0,54.24,3.0,22.55
2014-04-12,10.85,0.0,52.82,3.52,20.73
2014-04-13,9.08,0.0,42.92,3.11,24.95
2014-04-14,10.31,0.0,42.57,1.97,20.36
2014-04-15,11.02,0.0,48.77,4.15,22.88
2014-04-16,9.65,0.48,65.59,2.23,11.82
2014-04-17,8.95,6.19,86.36,3.21,9.45
2014-04-18,8.59,0.25,55.33,3.55,25.01
2014-04-19,10.32,0.01,49.42,4.26,16.93
2014-04-20,10.56,0.0,56.84,2.51,22.44
2014-04-21,10.41,2.38,62.53,2.15,11.97
2014-04-22,8.95,2.46,65.74,3.49,16.06
2014-04-23,7.96,5.59,75.84,4.38,19.15
2014-04-24,10.9,6.91,67.82,4.27,16.03
2014-04-25,9.09,0.68,60.79,1.29,15.45
2014-04-26,9.1,0.11,54.21,3.13,22.45
2014-04-27,8.51,1.64,57.9,3.96,21.49
2014-04-28,9.01,0.0,55.46,2.27,25.29
2014-04-29,11.57,0.0,46.6,3.03,27.14
2014-04-30,15.24,0.0,43.38,3.01,27.44
2014-05-01,19.13,0.0,39.87,1.95,25.06
2014-05-02,18.76,0.0,46.69,2.52,23.56
2014-05-03,14.48,0.49,57.48,3.91,24.78
2014-05-04,12.41,1.84,64.1,4.32,17.99
2014-05-05,11.72,0.14,61.12,2.69,22.0
2014-05-06,12.24,0.05,55.97,2.26,21.62
2014-05-07,13.96,0.0,45.24,2.06,27.34
2014-05-08,12.99,2.63,63.81,3.62,18.69
2014-05-09,11.68,1.66,58.88,4.79,24.31
2014-05-10,10.78,0.85,60.76,1.5,23.58
2014-05-11,12.78,0.0,49.48,3.14,26.96
2014-05-12,13.6,0.0,40.39,2.73,29.32
2014-05-13,16.14,0.0,40.67,1.93,27.03
2014-05-14,19.68,0.0,40.26,1.26,27.4
2014-05-15,22.82,0.0,40.34,1.17,22.25
2014-05-16,20.54,0.03,44.71,3.02,23.08
2014-05-17,16.4,0.11,53.95,2.85,20.64
2014-05-18,14.9,0.39,55.02,2.84,22.61
2014-05-19,15.11,0.16,55.09,1.82,23.91
2014-05-20,18.09,0.0,44.65,1.05,27.72
2014-05-21,19.14,0.0,51.62,1.68,26.91
2014-05-22,21.62,0.0,48.82,1.73,28.78
2014-05-23,18.87,1.66,59.63,2.42,16.29
2014-05-24,16.76,0.0,53.0,2.36,27.69
2014-05-25,17.09,0.05,52.04,2.28,18.55
2014-05-26,17.29,0.04,50.74,3.13,23.22
2014-05-27,16.19,0.02,44.89,2.1,27.97
2014-05-28,14.13,0.2,51.63,2.95,20.29
2014-05-29,14.77,0.01,51.55,2.64,26.01
2014-05-30,17.92,0.0,42.9,1.9,28.2
2014-05-31,20.02,0.01,40.19,2.51,27.69
2014-06-01,20.15,0.01,47.87,2.17,27.75
2014-06-02,21.99,0.07,45.81,1.88,27.5
2014-06-03,21.29,0.2,48.27,2.07,25.09
2014-06-04,20.18,0.01,46.13,2.87,30.25
2014-06-05,19.32,0.01,32.85,2.8,30.99
2014-06-06,20.37,0.0,30.64,1.88,30.48
2014-06-07,19.76,0.0,39.18,1.75,26.99
2014-06-08,21.11,0.0,45.81,2.6,29.35
2014-06-09,20.98,0.0,39.59,3.3,31.15
2014-06-10,18.4,0.0,41.8,3.0,27.72
2014-06-11,19.51,0.0,43.1,1.99,28.39
2014-06-12,20.55,0.32,43.61,3.92,23.13
2014-06-13,14.86,1.05,57.28,3.57,13.19
2014-06-14,16.31,0.12,50.39,3.05,21.53
2014-06-15,15.28,0.28,53.92,2.66,18.61
2014-06-16,12.16,6.03,63.09,2.23,14.52
2014-06-17,11.79,7.36,76.23,1.79,13.73
2014-06-18,16.02,1.63,65.71,1.77,22.83
2014-06-19,19.56,0.0,46.79,2.92,28.17
2014-06-20,18.99,0.03,47.6,3.63,29.62
2014-06-21,17.23,0.0,41.75,1.24,26.45
2014-06-22,21.17,0.0,32.22,1.08,31.04
2014-06-23,24.13,0.0,35.14,1.53,29.06
2014-06-24,21.22,0.48,50.18,3.26,19.47
2014-06-25,20.37,0.03,51.09,1.47,23.97
2014-06-26,18.41,8.83,66.14,2.6,15.3
2014-06-27,18.16,6.15,64.41,3.8,21.26
2014-06-28,19.01,0.1,53.33,3.71,25.46
2014-06-29,18.92,0.07,48.32,3.28,25.8
2014-06-30,19.97,0.0,49.02,1.62,31.38
2014-07-01,24.78,0.0,41.34,3.54,31.33
2014-07-02,26.61,0.0,44.82,2.16,19.62
2014-07-03,23.8,0.0,38.84,3.17,26.79
2014-07-04,21.68,0.0,40.84,2.17,26.69
2014-07-05,24.11,0.0,40.89,2.08,25.49
2014-07-06,26.53,0.03,43.03,2.68,29.21
2014-07-07,27.55,0.01,38.83,2.03,30.42
2014-07-08,29.09,0.0,34.98,1.25,30.11
2014-07-09,26.57,0.01,41.28,2.19,26.64
2014-07-10,25.45,0.0,38.25,1.27,31.37
2014-07-11,27.31,0.0,34.93,1.37,30.05
2014-07-12,28.89,0.0,34.65,1.58,24.79
2014-07-13,25.99,0.43,42.87,2.42,24.24
2014-07-14,26.92,1.42,48.88,2.82,23.91
2014-07-15,29.28,0.0,41.77,1.84,27.53
2014-07-16,29.71,0.0,41.19,1.75,28.86
2014-07-17,25.78,0.0,42.18,3.3,27.3
2014-07-18,24.53,0.0,42.79,2.82,25.42
2014-07-19,26.2,0.01,44.58,4.03,26.47
2014-07-20,22.21,0.0,43.84,2.93,21.87
2014-07-21,19.84,0.01,44.69,2.31,26.94
2014-07-22,21.53,1.62,52.85,2.07,13.29
2014-07-23,20.82,3.53,63.02,3.73,18.12
2014-07-24,17.89,0.07,53.83,4.04,20.29
2014-07-25,20.11,0.0,47.68,1.49,29.04
2014-07-26,24.17,0.0,33.49,1.65,29.25
2014-07-27,26.49,0.0,30.03,1.17,26.41
2014-07-28,30.78,0.0,26.89,1.34,28.01
2014-07-29,31.16,0.0,28.65,1.32,28.22
2014-07-30,29.06,0.0,35.93,1.54,26.17
2014-07-31,29.46,0.0,37.91,1.73,26.64
2014-08-01,29.29,0.0,36.01,1.48,16.41
2014-08-02,29.3,2.52,37.41,1.86,19.08
2014-08-03,27.75,0.19,41.66,1.97,23.28
2014-08-04,29.0,0.0,33.94,1.91,24.06
2014-08-05,27.68,0.0,36.39,1.81,25.77
2014-08-06,24.45,0.0,44.12,2.33,27.41
2014-08-07,23.86,0.0,42.56,2.33,27.07
2014-08-08,22.66,0.0,44.31,2.18,21.98
2014-08-09,24.73,0.0,37.87,1.02,25.58
2014-08-10,26.39,0.0,31.05,2.0,25.32
2014-08-11,28.14,0.0,32.09,2.76,22.28
2014-08-12,25.87,5.31,52.58,3.41,15.46
2014-08-13,23.38,1.48,57.21,1.3,20.6
2014-08-14,20.95,6.34,63.65,1.95,13.94
2014-08-15,21.17,2.27,60.66,1.81,15.42
2014-08-16,23.44,0.0,49.84,1.52,22.83
2014-08-17,25.47,0.0,44.94,1.07,22.96
2014-08-18,26.96,0.0,40.91,1.24,24.23
2014-08-19,25.25,0.03,49.8,2.14,21.0
2014-08-20,22.61,0.01,53.56,2.4,20.62
2014-08-21,19.97,0.05,51.05,2.14,20.71
2014-08-22,20.08,0.3,46.72,2.3,18.95
2014-08-23,21.4,0.03,47.82,2.79,23.12
2014-08-24,20.64,0.81,48.53,3.11,17.4
2014-08-25,21.15,0.0,45.82,2.3,21.89
2014-08-26,24.25,0.0,35.23,1.36,23.09
2014-08-27,25.81,0.0,37.75,2.12,22.92
2014-08-28,22.72,0.0,54.12,2.25,21.46
2014-08-29,21.15,0.01,51.74,3.06,18.77
2014-08-30,19.15,0.03,54.49,3.03,15.74
2014-08-31,17.82,0.0,53.94,3.2,17.51
2014-09-01,17.79,0.0,52.25,2.09,22.63
2014-09-02,19.27,0.08,50.88,3.14,21.66
2014-09-03,16.44,0.14,52.51,3.62,15.02
2014-09-04,16.71,0.0,53.1,2.49,22.28
2014-09-05,18.83,0.0,39.48,3.23,22.54
2014-09-06,20.61,0.0,34.52,2.53,22.32
